year,month,manufacturer,indicator,value
2023,11,杭州土星动力科技有限公司,销售,4086.0
2023,11,浙江森铃摩托车有限公司,销售,4023.0
2023,11,康超集团广州摩托车制造有限公司,销售,861.0
2023,11,济南轻骑摩托车有限公司,销售,3257.0
2023,11,重庆光宇摩托车制造有限公司,销售,2473.0
2023,11,台州市椒江之威摩托车制造有限公司,销售,3492.0
2023,11,西藏新珠峰摩托车有限公司,销售,3820.0
2023,11,广州福羊科技有限公司,销售,3120.0
2023,11,江门市迪豪摩托车有限公司,销售,3734.0
2023,11,宁波东方凌云车辆制造有限公司,销售,2789.0
2023,11,宝岛车业集团有限公司,销售,3876.0
2023,11,慈溪金轮机车制造有限公司,销售,1995.0
2023,11,广东嘉纳仕科技实业有限公司,销售,0.0
2023,11,浙江吉铭实业有限公司,销售,3131.0
2023,11,佛山市佛斯弟摩托车制造有限公司,销售,2262.0
2023,11,增城市东阳摩托车实业有限公司,销售,2276.0
2023,11,广州五羊摩托有限公司,销售,1944.0
2023,11,重庆新感觉摩托车有限公司,销售,1745.0
2023,11,江苏林海动力机械集团有限公司,销售,2719.0
2023,11,金城集团有限公司,销售,586.0
2023,11,浙江幸福摩托机械有限公司,销售,2589.0
2023,11,重庆劲扬摩托车工业有限公司,销售,1279.0
2023,11,江苏创新摩托车制造有限公司,销售,1618.0
2023,11,江苏林芝山阳集团有限公司,销售,1400.0
2023,11,洛阳盛江红强摩托车有限公司,销售,169.0
2023,11,重庆恒胜集团有限公司,销售,859.0
2023,11,广东大福摩托车有限公司,销售,0.0
2023,11,广州番禺豪剑摩托车工业有限公司,销售,804.0
2023,11,广东大联统摩托车有限公司,销售,0.0
2023,11,江苏新陵摩托车制造有限公司,销售,175.0
2023,11,福建省晋江市三力机车有限公司,销售,792.0
2023,11,浙江日雅摩托车有限公司,销售,68.0
2023,11,山东马拉贝斯车业有限公司,销售,615.0
2023,11,上海本菱摩托车制造有限公司,销售,503.0
2023,11,重庆双庆产业集团有限公司,销售,205.0
2023,11,立峰集团有限公司,销售,147.0
2023,11,江苏雄风机车有限公司,销售,243.0
2023,11,浙江黄岩三叶集团有限公司,销售,321.0
2023,11,江苏跃进摩托车制造有限责任公司,销售,140.0
2023,11,增城市奔马实业有限公司,销售,0.0
2023,12,雅迪科技集团有限公司,生产,0.0
2023,12,江门市大长江集团有限公司,生产,3893.0
2023,12,重庆隆鑫机车有限公司,生产,10659.0
2023,12,宗申产业集团有限公司,生产,2035.0
2023,12,新大洲本田摩托(苏州)有限公司,生产,0.0
2023,12,洛阳北方企业集团有限公司,生产,1.0
2023,12,五羊-本田摩托（广州）有限公司,生产,0.0
2023,12,广东大冶摩托车技术有限公司,生产,0.0
2023,12,浙江绿源电动车有限公司,生产,0.0
2023,12,东莞市台铃车业有限公司,生产,0.0
2023,12,重庆银翔摩托车集团有限公司,生产,2596.0
2023,12,广州大运摩托车有限公司,生产,2200.0
2023,12,济南轻骑铃木摩托车有限公司,生产,0.0
2023,12,浙江钱江摩托股份有限公司,生产,1230.0
2023,12,广州豪进摩托车股份有限公司,生产,0.0
2023,12,力帆实业（集团）股份有限公司,生产,140.0
2023,12,江苏新日电动车股份有限公司,生产,0.0
2023,12,重庆建设机电有限责任公司,生产,0.0
2023,12,厦门厦杏摩托有限公司,生产,0.0
2023,12,重庆航天巴山摩托车制造有限公司,生产,1097.0
2023,12,重庆润通智能装备有限公司,生产,1696.0
2023,12,广州天马集团天马摩托车有限公司,生产,0.0
2023,12,珠海珠江车业有限公司,生产,0.0
2023,12,江苏淮海新能源车辆有限公司,生产,0.0
2023,12,广州三雅摩托车有限公司,生产,0.0
2023,12,重庆鑫源摩托车股份有限公司,生产,3823.0
2023,12,江苏众星摩托有限公司,生产,0.0
2023,12,金翌车业有限公司,生产,0.0
2023,12,山东五星车辆股份有限公司,生产,0.0
2023,12,浙江春风动力股份有限公司,生产,8447.0
2023,12,重庆银钢科技(集团)有限公司,生产,837.0
2023,12,济南大隆机车工业有限公司,生产,1484.0
2023,12,广东星际机车科技有限公司,生产,0.0
2023,12,山东巴士新能源车业有限公司,生产,0.0
2023,12,重庆望江摩托车制造有限公司,生产,21.0
2023,12,鹤山国机南联摩托车工业有限公司,生产,280.0
2023,12,重庆安第斯摩托车制造有限公司,生产,0.0
2023,12,常州光阳摩托车有限公司,生产,516.0
2023,12,宁波市龙嘉动力科技有限公司,生产,449.0
2023,12,重庆嘉陵工业有限公司,生产,0.0
2023,12,江门市华龙摩托车有限公司,生产,0.0
2023,12,浙江嘉爵摩托车制造有限公司,生产,0.0
2023,12,长铃集团长春摩托车工业有限公司,生产,0.0
2023,12,江门市长华集团有限公司,生产,0.0
2023,12,台州市王野机车有限责任公司,生产,0.0
2023,12,浙江天本车业有限公司,生产,0.0
2023,12,重庆万虎机电有限责任公司,生产,0.0
2023,12,宁波市龙嘉摩托车有限公司,生产,0.0
2023,12,三友控股集团银友摩托车有限公司,生产,0.0
2023,12,杭州土星动力科技有限公司,生产,296.0
2023,12,浙江森铃摩托车有限公司,生产,0.0
2023,12,济南轻骑摩托车有限公司,生产,42.0
2023,12,康超集团广州摩托车制造有限公司,生产,12.0
2023,12,重庆光宇摩托车制造有限公司,生产,390.0
2023,12,台州市椒江之威摩托车制造有限公司,生产,0.0
2023,12,西藏新珠峰摩托车有限公司,生产,0.0
2023,12,广州福羊科技有限公司,生产,0.0
2023,12,宁波东方凌云车辆制造有限公司,生产,183.0
2023,12,江门市迪豪摩托车有限公司,生产,0.0
2023,12,宝岛车业集团有限公司,生产,0.0
2023,12,重庆新感觉摩托车有限公司,生产,1337.0
2023,12,浙江吉铭实业有限公司,生产,0.0
2023,12,慈溪金轮机车制造有限公司,生产,0.0
2023,12,广州五羊摩托有限公司,生产,0.0
2023,12,佛山市佛斯弟摩托车制造有限公司,生产,0.0
2023,12,增城市东阳摩托车实业有限公司,生产,0.0
2023,12,广东嘉纳仕科技实业有限公司,生产,0.0
2023,12,江苏林海动力机械集团有限公司,生产,0.0
2023,12,金城集团有限公司,生产,0.0
2023,12,浙江幸福摩托机械有限公司,生产,0.0
2023,12,重庆劲扬摩托车工业有限公司,生产,0.0
2023,12,江苏创新摩托车制造有限公司,生产,0.0
2023,12,江苏林芝山阳集团有限公司,生产,0.0
2023,12,洛阳盛江红强摩托车有限公司,生产,0.0
2023,12,重庆恒胜集团有限公司,生产,0.0
2023,12,广州番禺豪剑摩托车工业有限公司,生产,384.0
2023,12,广东大联统摩托车有限公司,生产,0.0
2023,12,广东大福摩托车有限公司,生产,0.0
2023,12,福建省晋江市三力机车有限公司,生产,0.0
2023,12,江苏新陵摩托车制造有限公司,生产,0.0
2023,12,浙江日雅摩托车有限公司,生产,0.0
2023,12,山东马拉贝斯车业有限公司,生产,0.0
2023,12,上海本菱摩托车制造有限公司,生产,0.0
2023,12,重庆双庆产业集团有限公司,生产,0.0
2023,12,立峰集团有限公司,生产,3.0
2023,12,江苏雄风机车有限公司,生产,0.0
2023,12,浙江黄岩三叶集团有限公司,生产,0.0
2023,12,江苏跃进摩托车制造有限责任公司,生产,0.0
2023,12,增城市奔马实业有限公司,生产,0.0
2023,12,雅迪科技集团有限公司,销售,122255.0
2023,12,江门市大长江集团有限公司,销售,150515.0
2023,12,重庆隆鑫机车有限公司,销售,142597.0
2023,12,宗申产业集团有限公司,销售,112105.0
2023,12,新大洲本田摩托(苏州)有限公司,销售,58376.0
2023,12,洛阳北方企业集团有限公司,销售,39366.0
2023,12,五羊-本田摩托（广州）有限公司,销售,50075.0
2023,12,广东大冶摩托车技术有限公司,销售,44608.0
2023,12,浙江绿源电动车有限公司,销售,23351.0
2023,12,东莞市台铃车业有限公司,销售,19801.0
2023,12,重庆银翔摩托车集团有限公司,销售,39486.0
2023,12,广州大运摩托车有限公司,销售,40345.0
2023,12,济南轻骑铃木摩托车有限公司,销售,15863.0
2023,12,力帆实业（集团）股份有限公司,销售,19173.0
2023,12,浙江钱江摩托股份有限公司,销售,23378.0
2023,12,广州豪进摩托车股份有限公司,销售,49483.0
2023,12,江苏新日电动车股份有限公司,销售,19825.0
2023,12,重庆建设机电有限责任公司,销售,15350.0
2023,12,厦门厦杏摩托有限公司,销售,14473.0
2023,12,重庆航天巴山摩托车制造有限公司,销售,19884.0
2023,12,广州天马集团天马摩托车有限公司,销售,22019.0
2023,12,重庆润通智能装备有限公司,销售,17822.0
2023,12,珠海珠江车业有限公司,销售,9778.0
2023,12,江苏淮海新能源车辆有限公司,销售,15298.0
2023,12,广州三雅摩托车有限公司,销售,16789.0
2023,12,重庆鑫源摩托车股份有限公司,销售,21548.0
2023,12,江苏众星摩托有限公司,销售,16521.0
2023,12,浙江春风动力股份有限公司,销售,13529.0
2023,12,金翌车业有限公司,销售,7096.0
2023,12,山东五星车辆股份有限公司,销售,6025.0
2023,12,重庆银钢科技(集团)有限公司,销售,14747.0
2023,12,山东巴士新能源车业有限公司,销售,13116.0
2023,12,济南大隆机车工业有限公司,销售,12192.0
2023,12,广东星际机车科技有限公司,销售,14762.0
2023,12,重庆望江摩托车制造有限公司,销售,7248.0
2023,12,鹤山国机南联摩托车工业有限公司,销售,10489.0
2023,12,常州光阳摩托车有限公司,销售,4977.0
2023,12,重庆嘉陵工业有限公司,销售,6200.0
2023,12,重庆安第斯摩托车制造有限公司,销售,8650.0
2023,12,浙江嘉爵摩托车制造有限公司,销售,4278.0
2023,12,宁波市龙嘉动力科技有限公司,销售,5836.0
2023,12,江门市华龙摩托车有限公司,销售,11004.0
2023,12,长铃集团长春摩托车工业有限公司,销售,8162.0
2023,12,江门市长华集团有限公司,销售,5441.0
2023,12,台州市王野机车有限责任公司,销售,6769.0
2023,12,浙江天本车业有限公司,销售,6748.0
2023,12,重庆万虎机电有限责任公司,销售,4449.0
2023,12,宁波市龙嘉摩托车有限公司,销售,6900.0
2023,12,三友控股集团银友摩托车有限公司,销售,2618.0
2023,12,杭州土星动力科技有限公司,销售,4789.0
2023,12,浙江森铃摩托车有限公司,销售,1538.0
2023,12,康超集团广州摩托车制造有限公司,销售,2075.0
2023,12,济南轻骑摩托车有限公司,销售,3865.0
2023,12,重庆光宇摩托车制造有限公司,销售,4890.0
2023,12,台州市椒江之威摩托车制造有限公司,销售,3527.0
2023,12,西藏新珠峰摩托车有限公司,销售,3911.0
2023,12,广州福羊科技有限公司,销售,3321.0
2023,12,江门市迪豪摩托车有限公司,销售,2768.0
2023,12,宁波东方凌云车辆制造有限公司,销售,2766.0
2023,12,宝岛车业集团有限公司,销售,3146.0
2023,12,重庆新感觉摩托车有限公司,销售,7776.0
2023,12,慈溪金轮机车制造有限公司,销售,1165.0
2023,12,浙江吉铭实业有限公司,销售,2110.0
2023,12,增城市东阳摩托车实业有限公司,销售,2200.0
2023,12,佛山市佛斯弟摩托车制造有限公司,销售,1941.0
2023,12,广州五羊摩托有限公司,销售,2068.0
2023,12,广东嘉纳仕科技实业有限公司,销售,0.0
2023,12,江苏林海动力机械集团有限公司,销售,2069.0
2023,12,金城集团有限公司,销售,1258.0
2023,12,浙江幸福摩托机械有限公司,销售,2773.0
2023,12,重庆劲扬摩托车工业有限公司,销售,2570.0
2023,12,江苏创新摩托车制造有限公司,销售,1823.0
2023,12,江苏林芝山阳集团有限公司,销售,765.0
2023,12,洛阳盛江红强摩托车有限公司,销售,156.0
2023,12,重庆恒胜集团有限公司,销售,652.0
2023,12,广州番禺豪剑摩托车工业有限公司,销售,1014.0
2023,12,广东大联统摩托车有限公司,销售,238.0
2023,12,广东大福摩托车有限公司,销售,0.0
2023,12,福建省晋江市三力机车有限公司,销售,1204.0
2023,12,江苏新陵摩托车制造有限公司,销售,146.0
2023,12,浙江日雅摩托车有限公司,销售,480.0
2023,12,山东马拉贝斯车业有限公司,销售,389.0
2023,12,上海本菱摩托车制造有限公司,销售,554.0
2023,12,重庆双庆产业集团有限公司,销售,325.0
2023,12,江苏雄风机车有限公司,销售,137.0
2023,12,立峰集团有限公司,销售,118.0
2023,12,浙江黄岩三叶集团有限公司,销售,136.0
2023,12,江苏跃进摩托车制造有限责任公司,销售,100.0
2023,12,增城市奔马实业有限公司,销售,0.0
2024,1,江门市大长江集团有限公司,生产,161319.0
2024,1,重庆隆鑫机车有限公司,生产,137268.0
2024,1,宗申产业集团有限公司,生产,113270.0
2024,1,雅迪科技集团有限公司,生产,96689.0
2024,1,广东大冶摩托车技术有限公司,生产,71564.0
2024,1,新大洲本田摩托(苏州)有限公司,生产,62711.0
2024,1,重庆银翔摩托车集团有限公司,生产,56819.0
2024,1,洛阳北方企业集团有限公司,生产,48557.0
2024,1,五羊-本田摩托（广州）有限公司,生产,47781.0
2024,1,广州豪进摩托车股份有限公司,生产,43441.0
2024,1,广州大运摩托车有限公司,生产,38185.0
2024,1,浙江钱江摩托股份有限公司,生产,35957.0
2024,1,浙江绿源电动车有限公司,生产,30300.0
2024,1,济南轻骑铃木摩托车有限公司,生产,27752.0
2024,1,力帆实业（集团）股份有限公司,生产,27726.0
2024,1,广州天马集团天马摩托车有限公司,生产,26214.0
2024,1,厦门厦杏摩托有限公司,生产,22274.0
2024,1,珠海珠江车业有限公司,生产,20945.0
2024,1,江苏新日电动车股份有限公司,生产,19147.0
2024,1,重庆润通智能装备有限公司,生产,19019.0
2024,1,浙江春风动力股份有限公司,生产,18652.0
2024,1,广州三雅摩托车有限公司,生产,17918.0
2024,1,重庆建设机电有限责任公司,生产,17900.0
2024,1,重庆银钢科技(集团)有限公司,生产,17581.0
2024,1,重庆航天巴山摩托车制造有限公司,生产,17295.0
2024,1,江苏众星摩托有限公司,生产,16717.0
2024,1,台州市王野机车有限责任公司,生产,14653.0
2024,1,江苏淮海新能源车辆有限公司,生产,14415.0
2024,1,广东星际机车科技有限公司,生产,14255.0
2024,1,重庆鑫源摩托车股份有限公司,生产,13855.0
2024,1,江门市长华集团有限公司,生产,12330.0
2024,1,山东五星车辆股份有限公司,生产,12172.0
2024,1,重庆望江摩托车制造有限公司,生产,12114.0
2024,1,江门市华龙摩托车有限公司,生产,11861.0
2024,1,山东巴士新能源车业有限公司,生产,11803.0
2024,1,长铃集团长春摩托车工业有限公司,生产,11185.0
2024,1,浙江嘉爵摩托车制造有限公司,生产,11079.0
2024,1,金翌车业有限公司,生产,8385.0
2024,1,浙江森铃摩托车有限公司,生产,8351.0
2024,1,重庆安第斯摩托车制造有限公司,生产,8308.0
2024,1,重庆万虎机电有限责任公司,生产,7800.0
2024,1,济南大隆机车工业有限公司,生产,7719.0
2024,1,鹤山国机南联摩托车工业有限公司,生产,7547.0
2024,1,三友控股集团银友摩托车有限公司,生产,7269.0
2024,1,宁波市龙嘉摩托车有限公司,生产,6894.0
2024,1,宁波市龙嘉动力科技有限公司,生产,6791.0
2024,1,常州光阳摩托车有限公司,生产,6536.0
2024,1,江门市迪豪摩托车有限公司,生产,5796.0
2024,1,济南轻骑摩托车有限公司,生产,5721.0
