year,month,manufacturer,scope,category,indicator,value
2023,9,江苏林芝山阳集团有限公司,三轮,100ml<排量≤150ml,销售,398.0
2023,9,江苏林芝山阳集团有限公司,二轮,125ml<排量≤150ml,生产,707.0
2023,9,江苏林芝山阳集团有限公司,二轮,125ml<排量≤150ml,销售,707.0
2023,9,江苏林芝山阳集团有限公司,二轮,250ml<排量≤400ml,生产,9.0
2023,9,江苏林芝山阳集团有限公司,二轮,250ml<排量≤400ml,销售,9.0
2023,9,江苏林芝山阳集团有限公司,电动,电动摩托车,生产,609.0
2023,9,江苏林芝山阳集团有限公司,电动,电动摩托车,销售,609.0
2023,9,江苏淮海新能源车辆有限公司,电动,电动摩托车,生产,16064.0
2023,9,江苏淮海新能源车辆有限公司,电动,电动摩托车,销售,16064.0
2023,9,江苏跃进摩托车制造有限责任公司,三轮,排量>250ml,生产,20.0
2023,9,江苏跃进摩托车制造有限责任公司,三轮,排量>250ml,销售,20.0
2023,9,江苏跃进摩托车制造有限责任公司,电动,电动摩托车,生产,72.0
2023,9,江苏跃进摩托车制造有限责任公司,电动,电动摩托车,销售,72.0
2023,9,江门市华龙摩托车有限公司,二轮,110ml<排量≤125ml,生产,1881.0
2023,9,江门市华龙摩托车有限公司,二轮,110ml<排量≤125ml,销售,1969.0
2023,9,江门市华龙摩托车有限公司,二轮,125ml<排量≤150ml,生产,4969.0
2023,9,江门市华龙摩托车有限公司,二轮,125ml<排量≤150ml,销售,3938.0
2023,9,江门市华龙摩托车有限公司,二轮,150ml<排量≤200ml,生产,1256.0
2023,9,江门市华龙摩托车有限公司,二轮,150ml<排量≤200ml,销售,1454.0
2023,9,江门市华龙摩托车有限公司,二轮,200ml<排量≤250ml,生产,350.0
2023,9,江门市华龙摩托车有限公司,电动,电动摩托车,生产,328.0
2023,9,江门市华龙摩托车有限公司,电动,电动摩托车,销售,328.0
2023,9,江门市大长江集团有限公司,二轮,100ml<排量≤110ml,生产,22921.0
2023,9,江门市大长江集团有限公司,二轮,100ml<排量≤110ml,销售,23749.0
2023,9,江门市大长江集团有限公司,二轮,110ml<排量≤125ml,生产,91219.0
2023,9,江门市大长江集团有限公司,二轮,110ml<排量≤125ml,销售,97784.0
2023,9,江门市大长江集团有限公司,二轮,125ml<排量≤150ml,生产,36294.0
2023,9,江门市大长江集团有限公司,二轮,125ml<排量≤150ml,销售,33905.0
2023,9,江门市大长江集团有限公司,二轮,200ml<排量≤250ml,生产,199.0
2023,9,江门市大长江集团有限公司,二轮,200ml<排量≤250ml,销售,2034.0
2023,9,江门市大长江集团有限公司,二轮,250ml<排量≤400ml,生产,1837.0
2023,9,江门市大长江集团有限公司,二轮,250ml<排量≤400ml,销售,2071.0
2023,9,江门市大长江集团有限公司,二轮,90ml<排量≤100ml,生产,2818.0
2023,9,江门市大长江集团有限公司,二轮,90ml<排量≤100ml,销售,4220.0
2023,9,江门市大长江集团有限公司,电动,电动摩托车,销售,176.0
2023,9,江门市迪豪摩托车有限公司,二轮,100ml<排量≤110ml,生产,260.0
2023,9,江门市迪豪摩托车有限公司,二轮,100ml<排量≤110ml,销售,281.0
2023,9,江门市迪豪摩托车有限公司,二轮,110ml<排量≤125ml,生产,1189.0
2023,9,江门市迪豪摩托车有限公司,二轮,110ml<排量≤125ml,销售,1024.0
2023,9,江门市迪豪摩托车有限公司,二轮,125ml<排量≤150ml,生产,2569.0
2023,9,江门市迪豪摩托车有限公司,二轮,125ml<排量≤150ml,销售,2751.0
2023,9,江门市迪豪摩托车有限公司,二轮,150ml<排量≤200ml,生产,350.0
2023,9,江门市迪豪摩托车有限公司,二轮,150ml<排量≤200ml,销售,452.0
2023,9,江门市长华集团有限公司,二轮,110ml<排量≤125ml,生产,4811.0
2023,9,江门市长华集团有限公司,二轮,110ml<排量≤125ml,销售,4811.0
2023,9,江门市长华集团有限公司,二轮,125ml<排量≤150ml,生产,2810.0
2023,9,江门市长华集团有限公司,二轮,125ml<排量≤150ml,销售,2810.0
2023,9,江门市长华集团有限公司,二轮,90ml<排量≤100ml,生产,2488.0
2023,9,江门市长华集团有限公司,二轮,90ml<排量≤100ml,销售,2488.0
2023,9,江门市长华集团有限公司,电动,电动摩托车,生产,818.0
2023,9,江门市长华集团有限公司,电动,电动摩托车,销售,818.0
2023,9,洛阳北方企业集团有限公司,三轮,100ml<排量≤150ml,生产,17247.0
2023,9,洛阳北方企业集团有限公司,三轮,100ml<排量≤150ml,销售,17247.0
2023,9,洛阳北方企业集团有限公司,三轮,150ml<排量≤250ml,生产,32.0
2023,9,洛阳北方企业集团有限公司,三轮,150ml<排量≤250ml,销售,32.0
2023,9,洛阳北方企业集团有限公司,二轮,100ml<排量≤110ml,生产,8366.0
2023,9,洛阳北方企业集团有限公司,二轮,100ml<排量≤110ml,销售,8087.0
2023,9,洛阳北方企业集团有限公司,二轮,110ml<排量≤125ml,生产,5007.0
2023,9,洛阳北方企业集团有限公司,二轮,110ml<排量≤125ml,销售,5699.0
2023,9,洛阳北方企业集团有限公司,二轮,125ml<排量≤150ml,生产,3060.0
2023,9,洛阳北方企业集团有限公司,二轮,125ml<排量≤150ml,销售,2863.0
2023,9,洛阳北方企业集团有限公司,二轮,150ml<排量≤200ml,生产,20.0
2023,9,洛阳北方企业集团有限公司,二轮,150ml<排量≤200ml,销售,20.0
2023,9,洛阳北方企业集团有限公司,二轮,200ml<排量≤250ml,生产,320.0
2023,9,洛阳北方企业集团有限公司,二轮,200ml<排量≤250ml,销售,320.0
2023,9,洛阳北方企业集团有限公司,二轮,250ml<排量≤400ml,生产,162.0
2023,9,洛阳北方企业集团有限公司,二轮,250ml<排量≤400ml,销售,192.0
2023,9,洛阳北方企业集团有限公司,二轮,60ml<排量≤70ml,生产,129.0
2023,9,洛阳北方企业集团有限公司,二轮,60ml<排量≤70ml,销售,123.0
2023,9,洛阳北方企业集团有限公司,二轮,80ml<排量≤90ml,生产,1228.0
2023,9,洛阳北方企业集团有限公司,二轮,80ml<排量≤90ml,销售,1396.0
2023,9,洛阳北方企业集团有限公司,二轮,90ml<排量≤100ml,生产,2429.0
2023,9,洛阳北方企业集团有限公司,二轮,90ml<排量≤100ml,销售,2535.0
2023,9,洛阳北方企业集团有限公司,二轮,排量≤50ml,生产,28344.0
2023,9,洛阳北方企业集团有限公司,二轮,排量≤50ml,销售,28914.0
2023,9,洛阳北方企业集团有限公司,电动,电动摩托车,生产,160.0
2023,9,洛阳北方企业集团有限公司,电动,电动摩托车,销售,161.0
2023,9,洛阳盛江红强摩托车有限公司,三轮,100ml<排量≤150ml,生产,299.0
2023,9,洛阳盛江红强摩托车有限公司,三轮,100ml<排量≤150ml,销售,299.0
2023,9,洛阳盛江红强摩托车有限公司,电动,电动摩托车,生产,48.0
2023,9,洛阳盛江红强摩托车有限公司,电动,电动摩托车,销售,48.0
2023,9,济南大隆机车工业有限公司,三轮,100ml<排量≤150ml,生产,1409.0
2023,9,济南大隆机车工业有限公司,三轮,100ml<排量≤150ml,销售,1409.0
2023,9,济南大隆机车工业有限公司,三轮,150ml<排量≤250ml,生产,579.0
2023,9,济南大隆机车工业有限公司,三轮,150ml<排量≤250ml,销售,580.0
2023,9,济南大隆机车工业有限公司,三轮,排量>250ml,生产,18.0
2023,9,济南大隆机车工业有限公司,三轮,排量>250ml,销售,16.0
2023,9,济南大隆机车工业有限公司,二轮,100ml<排量≤110ml,生产,556.0
2023,9,济南大隆机车工业有限公司,二轮,100ml<排量≤110ml,销售,556.0
2023,9,济南大隆机车工业有限公司,二轮,110ml<排量≤125ml,生产,2388.0
2023,9,济南大隆机车工业有限公司,二轮,110ml<排量≤125ml,销售,2388.0
2023,9,济南大隆机车工业有限公司,二轮,125ml<排量≤150ml,生产,1296.0
2023,9,济南大隆机车工业有限公司,二轮,125ml<排量≤150ml,销售,1246.0
2023,9,济南大隆机车工业有限公司,二轮,200ml<排量≤250ml,生产,994.0
2023,9,济南大隆机车工业有限公司,二轮,200ml<排量≤250ml,销售,989.0
2023,9,济南大隆机车工业有限公司,二轮,250ml<排量≤400ml,生产,36.0
2023,9,济南大隆机车工业有限公司,二轮,250ml<排量≤400ml,销售,29.0
2023,9,济南大隆机车工业有限公司,二轮,500ml<排量≤800ml,销售,2.0
2023,9,济南大隆机车工业有限公司,二轮,排量≤50ml,生产,1787.0
2023,9,济南大隆机车工业有限公司,二轮,排量≤50ml,销售,1787.0
2023,9,济南大隆机车工业有限公司,电动,电动摩托车,生产,2540.0
2023,9,济南大隆机车工业有限公司,电动,电动摩托车,销售,2544.0
2023,9,济南轻骑摩托车有限公司,二轮,110ml<排量≤125ml,生产,1216.0
2023,9,济南轻骑摩托车有限公司,二轮,110ml<排量≤125ml,销售,1140.0
2023,9,济南轻骑摩托车有限公司,二轮,125ml<排量≤150ml,生产,2730.0
2023,9,济南轻骑摩托车有限公司,二轮,125ml<排量≤150ml,销售,2825.0
2023,9,济南轻骑摩托车有限公司,二轮,150ml<排量≤200ml,生产,510.0
2023,9,济南轻骑摩托车有限公司,二轮,150ml<排量≤200ml,销售,510.0
2023,9,济南轻骑摩托车有限公司,二轮,200ml<排量≤250ml,生产,92.0
2023,9,济南轻骑摩托车有限公司,二轮,200ml<排量≤250ml,销售,92.0
2023,9,济南轻骑摩托车有限公司,二轮,250ml<排量≤400ml,生产,48.0
2023,9,济南轻骑摩托车有限公司,二轮,250ml<排量≤400ml,销售,48.0
2023,9,济南轻骑摩托车有限公司,二轮,500ml<排量≤800ml,生产,1.0
2023,9,济南轻骑摩托车有限公司,二轮,500ml<排量≤800ml,销售,1.0
2023,9,济南轻骑摩托车有限公司,二轮,排量≤50ml,生产,1022.0
2023,9,济南轻骑摩托车有限公司,二轮,排量≤50ml,销售,1297.0
2023,9,济南轻骑铃木摩托车有限公司,二轮,100ml<排量≤110ml,生产,2992.0
2023,9,济南轻骑铃木摩托车有限公司,二轮,100ml<排量≤110ml,销售,2270.0
2023,9,济南轻骑铃木摩托车有限公司,二轮,110ml<排量≤125ml,生产,29730.0
2023,9,济南轻骑铃木摩托车有限公司,二轮,110ml<排量≤125ml,销售,26364.0
2023,9,济南轻骑铃木摩托车有限公司,二轮,125ml<排量≤150ml,生产,3216.0
2023,9,济南轻骑铃木摩托车有限公司,二轮,125ml<排量≤150ml,销售,3123.0
2023,9,浙江吉铭实业有限公司,三轮,排量>250ml,生产,14.0
2023,9,浙江吉铭实业有限公司,二轮,125ml<排量≤150ml,生产,1266.0
2023,9,浙江吉铭实业有限公司,二轮,125ml<排量≤150ml,销售,1754.0
2023,9,浙江吉铭实业有限公司,二轮,排量≤50ml,生产,77.0
2023,9,浙江吉铭实业有限公司,二轮,排量≤50ml,销售,77.0
2023,9,浙江嘉爵摩托车制造有限公司,二轮,110ml<排量≤125ml,生产,327.0
2023,9,浙江嘉爵摩托车制造有限公司,二轮,110ml<排量≤125ml,销售,327.0
2023,9,浙江嘉爵摩托车制造有限公司,二轮,125ml<排量≤150ml,生产,1238.0
2023,9,浙江嘉爵摩托车制造有限公司,二轮,125ml<排量≤150ml,销售,1238.0
2023,9,浙江嘉爵摩托车制造有限公司,二轮,150ml<排量≤200ml,生产,1.0
2023,9,浙江嘉爵摩托车制造有限公司,二轮,150ml<排量≤200ml,销售,1.0
2023,9,浙江嘉爵摩托车制造有限公司,二轮,400ml<排量≤500ml,生产,2.0
2023,9,浙江嘉爵摩托车制造有限公司,二轮,400ml<排量≤500ml,销售,2.0
2023,9,浙江嘉爵摩托车制造有限公司,二轮,500ml<排量≤800ml,生产,10.0
2023,9,浙江嘉爵摩托车制造有限公司,二轮,500ml<排量≤800ml,销售,10.0
2023,9,浙江嘉爵摩托车制造有限公司,二轮,排量≤50ml,生产,882.0
2023,9,浙江嘉爵摩托车制造有限公司,二轮,排量≤50ml,销售,882.0
2023,9,浙江天本车业有限公司,二轮,125ml<排量≤150ml,生产,3165.0
2023,9,浙江天本车业有限公司,二轮,125ml<排量≤150ml,销售,3165.0
2023,9,浙江天本车业有限公司,二轮,排量≤50ml,生产,3820.0
2023,9,浙江天本车业有限公司,二轮,排量≤50ml,销售,3820.0
2023,9,浙江天本车业有限公司,电动,电动摩托车,生产,104.0
2023,9,浙江天本车业有限公司,电动,电动摩托车,销售,104.0
2023,9,浙江幸福摩托机械有限公司,二轮,110ml<排量≤125ml,生产,988.0
2023,9,浙江幸福摩托机械有限公司,二轮,110ml<排量≤125ml,销售,992.0
2023,9,浙江幸福摩托机械有限公司,二轮,150ml<排量≤200ml,生产,466.0
2023,9,浙江幸福摩托机械有限公司,二轮,150ml<排量≤200ml,销售,463.0
2023,9,浙江幸福摩托机械有限公司,二轮,400ml<排量≤500ml,生产,442.0
2023,9,浙江幸福摩托机械有限公司,二轮,400ml<排量≤500ml,销售,445.0
2023,9,浙江幸福摩托机械有限公司,二轮,70ml<排量≤80ml,生产,425.0
2023,9,浙江幸福摩托机械有限公司,二轮,70ml<排量≤80ml,销售,429.0
2023,9,浙江日雅摩托车有限公司,二轮,110ml<排量≤125ml,生产,29.0
2023,9,浙江日雅摩托车有限公司,二轮,110ml<排量≤125ml,销售,720.0
2023,9,浙江日雅摩托车有限公司,二轮,125ml<排量≤150ml,生产,128.0
2023,9,浙江日雅摩托车有限公司,二轮,125ml<排量≤150ml,销售,63.0
2023,9,浙江日雅摩托车有限公司,二轮,200ml<排量≤250ml,生产,300.0
2023,9,浙江日雅摩托车有限公司,二轮,200ml<排量≤250ml,销售,302.0
2023,9,浙江日雅摩托车有限公司,电动,电动摩托车,生产,4.0
2023,9,浙江日雅摩托车有限公司,电动,电动摩托车,销售,4.0
2023,9,浙江春风动力股份有限公司,二轮,110ml<排量≤125ml,生产,27.0
2023,9,浙江春风动力股份有限公司,二轮,110ml<排量≤125ml,销售,1249.0
2023,9,浙江春风动力股份有限公司,二轮,125ml<排量≤150ml,生产,103.0
2023,9,浙江春风动力股份有限公司,二轮,125ml<排量≤150ml,销售,272.0
2023,9,浙江春风动力股份有限公司,二轮,200ml<排量≤250ml,生产,4758.0
2023,9,浙江春风动力股份有限公司,二轮,200ml<排量≤250ml,销售,4504.0
2023,9,浙江春风动力股份有限公司,二轮,250ml<排量≤400ml,生产,691.0
2023,9,浙江春风动力股份有限公司,二轮,250ml<排量≤400ml,销售,782.0
2023,9,浙江春风动力股份有限公司,二轮,400ml<排量≤500ml,生产,5327.0
2023,9,浙江春风动力股份有限公司,二轮,400ml<排量≤500ml,销售,6004.0
2023,9,浙江春风动力股份有限公司,二轮,500ml<排量≤800ml,生产,135.0
2023,9,浙江春风动力股份有限公司,二轮,500ml<排量≤800ml,销售,535.0
2023,9,浙江春风动力股份有限公司,二轮,排量>800ml,生产,8.0
2023,9,浙江春风动力股份有限公司,二轮,排量>800ml,销售,49.0
2023,9,浙江春风动力股份有限公司,电动,电动摩托车,生产,821.0
2023,9,浙江春风动力股份有限公司,电动,电动摩托车,销售,957.0
2023,9,浙江森铃摩托车有限公司,二轮,110ml<排量≤125ml,生产,2800.0
2023,9,浙江森铃摩托车有限公司,二轮,110ml<排量≤125ml,销售,3052.0
2023,9,浙江森铃摩托车有限公司,二轮,125ml<排量≤150ml,生产,777.0
2023,9,浙江森铃摩托车有限公司,二轮,125ml<排量≤150ml,销售,1280.0
2023,9,浙江森铃摩托车有限公司,二轮,150ml<排量≤200ml,生产,105.0
2023,9,浙江森铃摩托车有限公司,二轮,150ml<排量≤200ml,销售,105.0
2023,9,浙江绿源电动车有限公司,电动,电动摩托车,生产,52859.0
2023,9,浙江绿源电动车有限公司,电动,电动摩托车,销售,52753.0
2023,9,浙江钱江摩托股份有限公司,二轮,100ml<排量≤110ml,生产,1084.0
2023,9,浙江钱江摩托股份有限公司,二轮,100ml<排量≤110ml,销售,1400.0
2023,9,浙江钱江摩托股份有限公司,二轮,110ml<排量≤125ml,生产,5168.0
2023,9,浙江钱江摩托股份有限公司,二轮,110ml<排量≤125ml,销售,5534.0
2023,9,浙江钱江摩托股份有限公司,二轮,125ml<排量≤150ml,生产,13412.0
2023,9,浙江钱江摩托股份有限公司,二轮,125ml<排量≤150ml,销售,10158.0
2023,9,浙江钱江摩托股份有限公司,二轮,150ml<排量≤200ml,生产,1233.0
2023,9,浙江钱江摩托股份有限公司,二轮,150ml<排量≤200ml,销售,706.0
2023,9,浙江钱江摩托股份有限公司,二轮,200ml<排量≤250ml,生产,1407.0
2023,9,浙江钱江摩托股份有限公司,二轮,200ml<排量≤250ml,销售,3830.0
2023,9,浙江钱江摩托股份有限公司,二轮,250ml<排量≤400ml,生产,2550.0
2023,9,浙江钱江摩托股份有限公司,二轮,250ml<排量≤400ml,销售,2676.0
2023,9,浙江钱江摩托股份有限公司,二轮,400ml<排量≤500ml,生产,999.0
2023,9,浙江钱江摩托股份有限公司,二轮,400ml<排量≤500ml,销售,1220.0
2023,9,浙江钱江摩托股份有限公司,二轮,500ml<排量≤800ml,生产,3772.0
2023,9,浙江钱江摩托股份有限公司,二轮,500ml<排量≤800ml,销售,3800.0
2023,9,浙江钱江摩托股份有限公司,二轮,排量>800ml,生产,3.0
2023,9,浙江钱江摩托股份有限公司,二轮,排量>800ml,销售,2.0
2023,9,浙江钱江摩托股份有限公司,二轮,排量≤50ml,生产,3.0
2023,9,浙江钱江摩托股份有限公司,二轮,排量≤50ml,销售,1.0
2023,9,浙江钱江摩托股份有限公司,电动,电动摩托车,生产,170.0
2023,9,浙江钱江摩托股份有限公司,电动,电动摩托车,销售,126.0
